,Zip Code,Venue ID,Venue Name,Venue Category,Venue Lat,Venue Long
113,19104,4a7b2ec4f964a52038ea1fe3,New Delhi Indian Restaurant,Indian Restaurant,39.95560933117067,-75.20249279326167
114,19104,5b8c666a66f3cd002cf36064,Terakawa Ramen,Ramen Restaurant,39.95459245862842,-75.2023977012991
115,19104,4b09e120f964a520161f23e3,Pattaya Grill,Thai Restaurant,39.95557570953514,-75.20261566915768
116,19104,4c34e6713ffc9521280691f5,New Style Pizzeria,Pizza Place,39.9557744404524,-75.20360863342873
117,19104,532243e0498e2b22a7fc8dca,Zavino,Italian Restaurant,39.95393,-75.188965
118,19104,5b3eabbc04d1ae002c8a5fbf,Louie Louie,Restaurant,39.953459,-75.196005
119,19104,4bd1db689854d13a4660fa4d,City Tap House,Gastropub,39.954070067364455,-75.20119792859015
120,19104,5259b86b11d2c92f2bf5ad7c,HipCityVeg,Vegetarian / Vegan Restaurant,39.95354777130988,-75.2026360924769
121,19104,5b71feabfdb9a7002ce4f722,&pizza,Pizza Place,39.9541463,-75.2014479
122,19104,4bb61dd42f70c9b6eae48430,MexiCali Truck,Food Truck,39.95349540175211,-75.19880991461666
123,19104,4d516cbd9d49370469b6cc39,sweetgreen,Salad Place,39.9540571,-75.201033
124,19104,4a7f2346f964a520f6f21fe3,Abner's Cheesesteaks,Sandwich Place,39.955247138375995,-75.19877517892708
125,19104,49c84a34f964a5200d581fe3,Distrito,Tapas Restaurant,39.95576817111351,-75.20208893353745
126,19104,5aae8fdcdee770732ce8972a,Goldie,Mediterranean Restaurant,39.95295591874744,-75.1926238698495
127,19104,4aab4f71f964a520625920e3,Hummus Grill,Mediterranean Restaurant,39.954203248682504,-75.20231464937085
128,19104,50748efee4b04f7121d67d3a,Kami,Food Truck,39.95594359719732,-75.19314518521438
129,19104,4c47228b0f5aa59333de7c76,New York Gyro,Food Truck,39.95540950837352,-75.18922990522898
130,19104,5859d7ef44587f264fe2f428,Ochatto Hotpot,Hotpot Restaurant,39.95509575046133,-75.19741788042772
131,19104,50ddee90e4b0158094321235,Dana Mandi,Indian Restaurant,39.956261241817984,-75.20685186740161
132,19104,4f7c889ae4b04f03386c997f,Baby Blues BBQ Philly,BBQ Joint,39.95352125096111,-75.19247766166886
133,19104,57332929498e28db343a07e6,Dunkin',Donut Shop,39.95669226689793,-75.19426681611321
134,19104,4df9f89aaeb785aedbf0365d,Happy Sunshine Food Truck,Food Truck,39.95760627528473,-75.18936668522073
135,19104,4b47d0f3f964a5200d4026e3,Mizu Sushi,Sushi Restaurant,39.95531071957044,-75.20237150375833
136,19104,4aa05ad1f964a5204a3f20e3,Sitar India Restaurant,Indian Restaurant,39.95531864138066,-75.19850189776636
137,19104,4b16ad18f964a520dfbb23e3,Magic Carpet Foods,Food Truck,39.95300461875949,-75.19217064870118
138,19104,4b6aff9ef964a5208deb2be3,Drexel Lunch Truck Alley,Food Truck,39.94973867090046,-75.1930596997983
139,19104,5825fb2ec0c33e638b49a2d3,Jimmy John's,Sandwich Place,39.956631,-75.19449
140,19104,4abac504f964a520d98220e3,Paris La Petite Crêperie,Creperie,39.95080100138534,-75.19356924030676
141,19104,4f510bdde4b0c5e188c3c89b,"Spot Gourmet Burgers, Steaks, & Pork",Burger Joint,39.95758715969967,-75.1889277755414
